,1,2,3,4,5,6,7,8,9
310,1,2,9,27,2,2,0,0,1
311,1,3,4,8,5,1,0,0,1
312,1,2,6,31,3,1,2,0,1
313,1,2,5,21,2,1,0,0,1
314,1,1,1,24,5,2,3,0,1
315,2,5,7,13,7,2,0,0,1
316,1,2,4,15,4,1,0,0,1
317,1,1,1,9,3,2,0,0,1
318,1,3,9,17,4,1,0,0,1
319,0,0,2,12,1,1,0,0,1
320,3,10,10,12,4,1,1,0,1
321,3,6,3,13,0,2,0,0,1
322,1,2,3,6,2,0,1,0,1
323,0,1,9,11,4,1,0,0,1
324,2,3,3,9,0,1,0,0,1
325,2,5,4,19,2,1,0,0,1
326,1,2,1,29,12,0,3,0,2
327,0,0,5,14,6,1,0,0,1
328,1,3,4,8,3,2,1,0,1
329,2,4,4,13,5,1,0,0,1
330,1,4,0,9,4,1,0,0,1
331,1,3,1,15,5,2,0,0,1
332,2,4,2,12,1,0,2,0,1
333,2,4,1,6,1,1,0,0,1
334,1,4,2,2,2,1,0,0,1
335,1,2,5,22,9,1,2,1,1
336,2,3,4,5,2,2,0,0,1
337,0,1,2,11,4,3,1,1,1
338,1,2,1,5,2,0,1,0,1
339,1,3,3,6,1,0,1,0,1
340,2,6,3,11,3,2,0,1,1
341,2,4,1,5,5,1,0,0,1
342,0,0,5,9,3,1,0,0,1
343,2,5,4,8,7,1,0,0,1
344,2,2,6,19,1,1,1,0,1
345,1,1,3,17,8,2,0,1,1
346,1,1,0,19,4,0,1,0,1
347,0,0,6,13,2,1,1,0,1
348,2,3,5,7,1,0,3,0,1
349,1,2,0,12,2,1,2,1,1
350,1,4,9,2,1,0,1,0,1
351,1,3,2,10,0,2,0,0,1
352,1,1,2,14,4,1,0,0,1
353,2,5,2,6,2,1,0,0,1
354,3,3,3,5,1,1,1,0,1
355,2,3,0,15,3,0,4,0,1
356,0,1,2,25,21,1,7,1,1
357,1,2,2,2,3,1,0,0,1
358,0,0,9,23,4,1,0,0,1
359,1,1,6,4,2,1,0,0,1
360,2,5,3,12,8,0,3,0,1
361,1,2,3,9,7,6,0,1,1
362,1,3,1,9,4,0,1,0,3
363,2,5,1,11,7,2,0,1,1
364,0,0,4,12,2,1,0,0,1
365,1,1,2,12,5,1,5,0,1
366,2,9,4,30,9,1,2,1,1
367,1,3,2,19,6,1,0,0,1
368,1,2,7,7,0,1,1,0,1
369,1,2,9,18,6,2,0,0,1
370,1,3,8,7,3,1,0,0,1
371,2,4,3,10,2,1,1,0,1
372,1,2,4,12,2,1,0,1,1
373,2,3,6,8,1,3,2,0,1
374,2,10,5,43,29,5,12,0,1
375,2,4,1,6,1,0,1,0,1
376,2,4,0,23,8,0,2,0,1
377,2,5,3,13,2,1,0,0,1
378,1,3,2,6,3,2,1,0,1
379,2,2,4,13,3,1,1,0,1
380,1,3,6,12,3,1,1,1,1
381,2,3,3,11,0,1,1,0,1
382,1,1,0,27,12,3,0,1,1
383,0,1,6,8,3,3,0,0,1
384,1,3,6,13,4,1,0,1,1
385,3,5,3,18,4,0,1,0,1
386,2,2,10,6,1,1,0,0,1
387,1,4,8,11,6,1,0,0,1
388,1,1,0,26,9,0,3,0,1
389,2,5,1,15,4,0,3,0,1
390,1,2,1,32,9,2,0,0,1
391,2,3,6,14,4,2,0,1,1
392,3,7,5,6,3,1,1,0,1
393,1,3,0,9,6,1,1,1,1
394,1,2,4,26,7,0,3,0,1
395,2,4,5,4,1,1,1,0,1
396,3,6,2,5,2,1,0,0,1
397,1,3,2,11,3,0,1,0,1
398,1,1,5,10,3,1,2,0,1
399,1,1,0,6,5,0,1,0,1
400,0,0,3,9,5,3,5,1,3
401,2,4,1,15,3,0,1,1,1
402,1,4,1,46,8,1,9,0,1
403,2,2,4,10,2,1,1,0,1
404,1,2,4,17,5,0,2,0,1
405,1,2,5,5,2,1,0,0,1
406,1,2,1,8,1,1,0,0,1
407,1,2,1,4,1,0,2,0,1
408,0,0,2,8,6,2,1,0,1
409,2,4,2,13,5,1,2,1,1
410,1,3,8,17,7,2,2,0,2
411,2,2,0,8,3,0,0,1,1
412,2,3,1,6,3,1,0,0,1
413,1,3,0,9,3,1,0,0,1
414,0,0,5,16,5,1,1,0,1
415,1,5,1,2,0,1,0,0,1
416,1,4,9,14,10,0,4,0,1
417,0,2,6,23,11,0,0,1,1
418,3,4,1,10,1,1,1,0,1
419,0,1,1,8,3,0,1,0,1
420,0,0,4,18,4,0,3,0,1
421,1,2,7,8,2,1,0,0,1
422,1,3,3,3,1,0,1,0,1
423,1,3,6,27,5,3,5,1,1
424,0,3,0,12,10,0,1,0,1
425,1,1,6,30,17,4,2,0,1
426,1,4,6,9,3,1,2,0,1
427,1,1,4,10,2,1,3,0,1
428,1,2,3,31,5,1,4,0,1
429,3,4,1,16,2,0,2,0,1
430,1,3,13,8,6,4,0,1,1
431,1,3,5,4,1,1,0,1,1
432,1,2,3,13,2,0,1,0,1
433,2,3,5,2,0,1,0,0,1
434,3,5,6,7,1,1,1,0,1
435,2,3,3,12,0,0,1,0,1
436,2,2,1,5,3,2,0,0,1
437,1,3,8,6,2,2,0,0,1
438,1,2,5,12,1,1,0,0,1
439,0,0,6,8,2,0,2,0,1
440,0,2,15,23,6,2,0,0,1
441,3,4,2,6,2,0,1,0,1
442,0,2,7,16,7,1,0,3,1
443,3,4,1,7,1,0,2,0,1
444,1,2,5,19,9,4,0,1,1
445,0,2,7,8,3,1,0,0,1
446,1,3,3,3,0,1,0,0,1
447,1,2,3,14,8,1,0,0,1
448,2,5,2,22,6,2,1,0,1
449,2,5,2,10,6,1,1,0,1
450,1,2,3,7,2,1,0,0,1
451,0,0,3,18,6,4,3,3,3
452,3,5,4,4,3,1,0,0,1
453,0,0,6,18,7,1,1,2,1
454,1,1,9,14,2,0,2,0,1
455,1,2,4,8,0,1,1,0,1
456,3,4,4,3,0,0,1,0,1
457,1,3,1,8,1,1,0,0,1
458,2,3,1,25,5,1,1,0,1
459,1,1,7,13,3,1,1,0,1
460,2,4,2,6,1,0,1,0,1
461,3,3,4,2,0,1,0,0,1
462,0,0,8,24,6,0,1,0,1
463,1,4,7,26,7,1,1,0,1
464,2,4,4,7,1,2,0,0,1
465,1,3,6,5,2,1,0,0,1
466,1,2,3,16,6,1,1,0,1
467,1,3,0,15,4,2,0,0,2
468,0,0,2,19,1,1,0,0,1
469,1,2,4,4,6,1,0,1,1
470,1,2,11,4,3,1,0,0,1
471,0,1,5,14,5,1,1,0,1
472,1,1,8,12,4,1,0,0,1
473,1,1,4,17,2,1,0,0,1
474,1,2,1,6,2,1,1,0,1
475,0,0,1,13,3,1,2,0,1
476,2,4,9,16,3,1,0,1,1
477,2,5,7,22,6,1,1,0,1
478,2,3,3,33,5,1,0,2,1
479,0,2,0,16,11,1,0,0,1
480,2,4,3,5,5,2,0,0,1
481,1,4,0,7,1,1,0,0,1
482,3,4,1,8,4,1,0,1,1
483,0,2,1,7,4,1,3,0,1
484,2,4,10,24,7,3,0,0,1
485,1,2,4,12,5,0,1,1,1
486,1,2,1,8,2,0,1,0,1
487,2,9,15,24,5,3,1,2,1
488,1,1,10,15,5,1,0,0,1
489,0,1,5,5,5,4,1,0,1
490,2,3,1,12,3,0,3,0,1
491,1,1,4,12,4,1,2,0,1
492,1,1,0,16,8,1,5,2,1
493,1,2,2,7,0,0,2,0,1
494,2,2,7,8,0,1,1,0,1
495,2,3,0,11,4,1,0,0,1
496,2,4,3,16,4,1,2,0,1
497,1,2,0,6,4,1,1,0,1
498,2,5,3,3,0,1,0,0,1
499,1,4,4,31,6,3,2,2,1
500,1,2,4,13,4,1,0,0,1
501,2,6,0,24,2,0,2,0,1
502,1,1,1,27,6,3,11,3,1
503,1,2,2,13,3,1,0,0,1
504,1,3,1,3,2,1,0,0,1
505,2,3,1,9,4,3,0,1,1
506,2,4,2,10,1,0,3,0,1
507,1,3,5,9,4,0,1,0,1
508,1,4,12,24,5,1,1,1,1
509,2,2,5,7,0,1,1,0,1
510,2,4,6,12,4,2,0,0,1
511,1,4,0,6,4,0,1,0,1
512,3,6,7,5,2,1,0,1,1
513,0,1,2,13,3,2,0,0,1
514,0,1,12,33,17,2,2,2,1
515,0,1,6,6,2,2,0,0,1
516,3,5,4,9,2,0,1,0,1
517,2,5,6,4,0,1,0,0,1
518,3,4,2,4,1,1,0,0,1
519,2,6,4,13,3,0,3,1,1
520,0,1,2,27,8,2,4,0,1
521,1,3,1,4,5,1,0,0,1
522,1,1,2,13,1,0,1,0,1
523,1,2,4,7,4,1,0,0,1
524,1,2,5,6,1,1,1,0,1
525,2,3,2,26,4,1,1,0,1
526,1,1,0,12,1,1,0,0,1
527,2,3,3,13,3,1,1,0,1
528,1,3,3,11,2,1,0,0,1
529,0,0,13,18,13,3,3,0,1
530,1,2,3,2,3,1,0,0,1
531,1,4,2,2,0,1,0,0,1
532,0,2,4,17,0,0,2,0,1
533,1,2,2,15,5,0,5,1,1
534,1,3,11,6,4,1,0,0,1
535,1,2,1,5,2,1,0,0,1
536,1,1,4,24,5,1,1,0,1
537,1,3,2,10,3,1,0,0,1
538,1,1,3,5,3,2,1,0,1
539,1,3,3,9,2,1,2,1,1
540,3,5,3,5,0,1,1,0,1
541,2,4,3,14,4,2,0,0,1
542,2,3,3,18,3,0,2,0,1
543,1,4,3,9,6,0,2,1,1
544,1,2,1,9,3,1,2,0,1
545,0,0,5,22,6,1,0,0,1
546,1,3,0,9,3,1,0,0,1
547,3,5,3,2,0,1,0,0,1
548,1,4,7,8,1,1,0,0,1
549,2,5,3,9,1,1,0,0,1
550,2,3,1,16,4,1,1,1,1
551,2,3,2,3,3,1,0,0,1
552,1,1,4,13,3,2,0,0,1
553,1,2,2,19,3,2,5,1,2
554,1,3,6,8,1,1,0,0,1
555,2,3,1,7,3,2,0,0,1
556,0,0,2,16,12,0,7,2,2
557,1,3,2,12,2,1,0,0,1
558,1,1,4,5,1,1,0,0,1
559,0,0,12,18,8,4,1,0,1
560,1,2,6,20,5,1,0,0,1
561,1,2,13,45,8,2,1,0,1
562,2,6,3,11,2,2,2,0,2
563,1,2,2,17,3,1,0,0,1
564,1,3,2,10,3,2,0,0,1
565,0,2,2,9,3,0,2,0,1
566,1,4,2,6,4,1,2,1,1
567,2,4,6,6,2,1,0,0,1
568,0,0,8,11,1,1,2,0,1
569,1,2,2,14,5,1,1,0,1
570,1,4,1,9,5,1,0,1,1
571,0,0,7,20,4,1,0,0,1
572,1,1,1,11,2,1,0,0,1
573,1,2,0,21,19,0,8,1,1
574,3,3,1,7,1,1,0,0,1
575,2,3,5,6,1,0,2,0,1
576,3,4,2,4,0,1,0,0,1
577,1,3,6,4,2,1,0,0,1
578,2,3,2,16,3,1,2,0,1
579,0,1,4,9,5,1,0,0,1
580,1,3,5,25,14,2,4,0,1
581,3,6,2,43,5,2,2,1,1
582,1,3,4,12,4,3,1,0,1
583,2,4,1,7,0,1,0,0,1
584,0,1,6,13,4,2,1,1,1
585,1,1,3,14,3,1,1,0,1
586,2,7,10,15,7,2,2,0,1
587,2,3,3,17,2,2,1,0,1
588,1,2,3,7,3,1,1,0,1
589,2,3,3,16,7,1,2,0,1
590,2,4,2,20,13,0,0,1,1
591,2,4,5,7,2,1,0,0,1
592,1,2,6,8,1,1,0,0,1
593,1,1,8,7,2,1,0,0,1
594,2,4,6,24,4,1,0,0,1
595,2,3,1,9,5,0,1,0,1
596,2,3,5,7,2,1,0,1,1
597,1,1,1,13,5,0,0,1,1
598,2,3,2,16,4,1,1,0,1
599,0,3,2,18,16,0,6,2,1
600,0,1,5,13,1,2,0,0,1
601,0,4,0,11,1,0,1,0,1
602,1,2,4,15,6,2,1,0,1
603,0,0,2,11,3,0,1,0,1
604,0,2,5,5,0,1,0,0,1
605,3,3,0,10,0,1,1,0,1
606,2,4,4,6,3,2,0,0,1
607,1,2,6,28,7,1,1,0,1
608,2,6,3,28,29,3,0,0,1
609,1,2,6,16,4,0,1,1,1
610,1,4,18,17,7,1,0,0,1
611,1,1,7,8,1,1,0,0,1
612,2,6,1,7,2,1,1,0,1
613,0,0,6,23,14,1,1,1,1
614,1,3,5,20,6,1,2,0,1
615,2,4,9,10,2,1,0,0,1
616,2,2,2,8,3,2,0,0,1
617,1,1,5,11,3,0,2,0,1
618,2,7,4,10,2,0,1,0,1
619,3,4,0,3,0,0,1,0,1
620,0,0,7,27,4,1,0,0,1
621,1,4,4,2,1,1,1,0,2
622,1,2,11,19,9,5,4,0,1
623,1,1,8,10,1,3,1,0,1
624,2,2,3,7,3,1,1,0,1
625,1,1,4,21,4,2,0,0,1
626,3,8,3,14,9,0,0,1,1
627,2,3,5,10,2,0,0,1,1
628,1,1,5,12,2,1,2,2,1
629,1,4,4,7,4,1,1,0,1
630,2,4,0,7,1,1,0,1,1
631,1,1,1,17,5,0,2,0,1
632,1,1,5,10,2,1,0,0,1
633,1,2,9,21,12,3,1,1,1
634,1,1,4,7,2,1,0,0,1
635,0,1,2,9,5,1,0,0,1
636,2,2,2,12,2,1,0,1,1
637,1,2,2,5,0,0,1,0,1
638,1,1,5,7,2,1,0,0,1
639,2,2,0,3,2,2,0,0,1
640,1,2,3,7,2,1,1,0,1
641,1,1,0,20,2,0,1,0,1
642,1,2,1,9,2,1,2,0,1
643,1,4,5,13,1,1,2,0,1
644,0,1,3,8,1,1,1,1,1
645,1,3,7,3,0,1,0,0,1
646,2,4,4,8,1,1,0,0,1
647,1,1,5,3,0,1,0,0,1
648,0,3,4,2,4,2,0,0,1
649,2,5,4,14,4,3,1,0,1
650,0,0,1,20,5,2,0,0,1
651,2,6,16,14,3,1,1,0,1
652,0,0,3,8,2,1,0,0,1
653,1,2,8,26,10,3,2,0,1
654,2,5,14,9,4,3,0,0,1
655,2,4,2,32,13,1,2,1,1
656,0,2,8,16,7,0,1,1,1
657,1,1,6,19,4,1,0,0,1
658,1,4,1,9,3,1,1,0,1
659,0,0,4,22,6,2,1,0,1
660,0,0,4,12,3,0,1,0,1
661,1,2,3,7,1,1,0,0,1
662,0,0,1,39,22,1,4,2,1
663,2,3,3,7,2,1,0,0,1
664,0,0,27,30,9,6,0,0,2
665,1,3,7,24,4,1,5,0,1
666,0,0,9,15,10,1,0,0,1
667,3,6,3,5,1,2,1,0,1
668,0,4,2,6,8,1,1,0,1
669,0,0,1,20,6,0,4,1,1
670,1,3,5,19,10,0,3,1,1
671,1,2,2,7,4,1,0,0,1
672,2,5,3,19,12,1,3,0,1
673,0,0,6,21,8,1,3,1,1
674,0,2,12,8,0,1,0,0,1
675,0,1,4,11,2,1,0,0,1
676,1,5,3,11,3,1,0,0,1
677,3,4,3,10,2,0,2,0,1
678,1,2,3,14,1,0,1,0,1
679,0,1,4,22,10,2,0,0,1
680,2,5,2,12,5,1,0,0,1
681,2,3,3,4,3,1,0,0,1
682,0,1,4,22,5,0,1,1,1
683,0,1,7,8,1,1,1,0,1
684,0,1,4,12,5,1,0,0,1
685,0,2,3,5,2,1,0,0,1
686,0,1,3,38,11,0,21,5,1
687,2,4,1,9,2,1,0,0,1
688,1,1,12,10,3,1,0,0,1
689,3,4,2,2,1,1,1,0,1
690,2,6,0,18,2,0,4,0,1
691,1,3,3,12,4,1,0,0,1
692,1,3,5,1,1,1,0,0,1
693,0,0,3,11,3,1,0,0,1
694,1,1,3,8,3,2,0,1,1
695,1,1,7,12,5,1,0,1,1
696,2,7,1,9,4,2,2,1,1
697,1,3,8,4,1,3,0,0,1
