S-7-6-6-999-NR,387.3049428462982,41655796,[[[7, 6, 5, 1], [5, 1, 6, 7], [6, 7, 3, 4], [3, 5, 7, 2], [7, 5, 7, 6], [7, 5, 4, 4]], [[4, 1, 1, 3], [1, 7, 1, 2], [1, 4, 6, 7], [6, 2, 5, 2], [5, 6, 2, 7], [2, 4, 2, 6]], [[7, 3, 3, 2], [3, 2, 1, 5], [1, 7, 5, 4], [5, 2, 6, 6], [6, 7, 3, 2], [3, 6, 6, 6]], [[3, 2, 6, 4], [6, 5, 4, 1], [4, 4, 6, 1], [6, 6, 2, 1], [2, 2, 6, 7], [6, 6, 6, 6]], [[7, 4, 2, 4], [2, 1, 7, 3], [7, 1, 7, 5], [7, 1, 3, 1], [3, 7, 7, 2], [7, 6, 6, 4]], [[7, 4, 7, 7], [7, 3, 1, 1], [1, 5, 4, 6], [4, 1, 5, 7], [5, 2, 5, 2], [5, 4, 2, 3]]]
S-7-6-6-271-NR,68.05352234840393,8583661,[[[4, 6, 7, 7], [7, 3, 3, 7], [3, 3, 4, 1], [4, 6, 3, 3], [3, 2, 2, 5], [2, 3, 5, 6]], [[5, 7, 4, 1], [4, 7, 7, 7], [7, 1, 4, 3], [4, 3, 1, 7], [1, 5, 5, 2], [5, 6, 6, 4]], [[4, 1, 1, 1], [1, 7, 6, 2], [6, 3, 2, 7], [2, 7, 6, 4], [6, 2, 2, 6], [2, 4, 7, 5]], [[1, 1, 2, 3], [2, 2, 7, 3], [7, 7, 6, 7], [6, 4, 1, 6], [1, 6, 1, 7], [1, 5, 1, 5]], [[6, 3, 2, 5], [2, 3, 7, 3], [7, 7, 2, 4], [2, 6, 3, 5], [3, 7, 6, 6], [6, 5, 7, 1]], [[4, 5, 1, 1], [1, 3, 7, 7], [7, 4, 7, 4], [7, 5, 6, 6], [6, 6, 2, 6], [2, 1, 1, 7]]]
S-7-6-6-272-NR,446.99699211120605,55660347,[[[4, 3, 2, 7], [2, 1, 2, 5], [2, 6, 5, 2], [5, 4, 6, 5], [6, 3, 5, 6], [5, 3, 6, 6]], [[5, 7, 6, 7], [6, 5, 6, 2], [6, 2, 4, 1], [4, 5, 4, 4], [4, 6, 4, 2], [4, 6, 3, 6]], [[5, 7, 5, 2], [5, 2, 5, 7], [5, 1, 1, 6], [1, 4, 4, 2], [4, 2, 3, 6], [3, 6, 5, 3]], [[2, 2, 4, 1], [4, 7, 7, 4], [7, 6, 4, 4], [4, 2, 3, 7], [3, 6, 6, 1], [6, 3, 5, 7]], [[3, 1, 3, 2], [3, 4, 1, 6], [1, 4, 5, 1], [5, 7, 5, 5], [5, 1, 1, 4], [1, 7, 7, 5]], [[7, 2, 3, 2], [3, 6, 5, 4], [5, 1, 5, 7], [5, 5, 2, 1], [2, 4, 6, 2], [6, 5, 2, 3]]]
S-7-6-6-273-NR,167.54669737815857,20857264,[[[2, 6, 7, 7], [7, 6, 3, 2], [3, 5, 6, 4], [6, 2, 3, 2], [3, 3, 5, 6], [5, 6, 5, 2]], [[5, 7, 2, 5], [2, 2, 5, 5], [5, 4, 3, 3], [3, 2, 2, 4], [2, 6, 7, 5], [7, 2, 3, 5]], [[2, 5, 3, 6], [3, 5, 1, 7], [1, 3, 3, 2], [3, 4, 2, 4], [2, 5, 1, 4], [1, 5, 2, 7]], [[7, 6, 7, 3], [7, 7, 4, 2], [4, 2, 3, 1], [3, 4, 6, 4], [6, 4, 6, 2], [6, 7, 1, 6]], [[5, 3, 5, 3], [5, 2, 4, 4], [4, 1, 2, 5], [2, 4, 7, 7], [7, 2, 2, 6], [2, 6, 2, 1]], [[5, 3, 5, 1], [5, 4, 3, 4], [3, 5, 3, 6], [3, 7, 6, 4], [6, 6, 4, 7], [4, 1, 6, 7]]]
S-7-6-6-274-NR,389.8683452606201,48406085,[[[2, 4, 4, 3], [4, 3, 5, 5], [5, 4, 7, 5], [7, 1, 3, 7], [3, 7, 5, 6], [5, 2, 1, 1]], [[6, 3, 7, 3], [7, 5, 2, 2], [2, 5, 7, 4], [7, 7, 4, 3], [4, 6, 7, 5], [7, 1, 3, 7]], [[2, 3, 5, 5], [5, 2, 5, 4], [5, 4, 4, 1], [4, 3, 5, 1], [5, 5, 1, 6], [1, 7, 5, 7]], [[7, 5, 7, 6], [7, 4, 1, 1], [1, 1, 5, 3], [5, 1, 6, 5], [6, 6, 2, 7], [2, 7, 5, 7]], [[6, 6, 3, 4], [3, 1, 3, 6], [3, 3, 2, 1], [2, 5, 2, 7], [2, 7, 2, 2], [2, 7, 2, 3]], [[1, 4, 7, 3], [7, 6, 7, 7], [7, 1, 5, 4], [5, 7, 3, 4], [3, 2, 6, 3], [6, 3, 1, 4]]]
S-7-6-6-275-NR,466.6893630027771,58805776,[[[7, 7, 7, 4], [7, 7, 4, 6], [4, 1, 7, 2], [7, 5, 2, 5], [2, 6, 6, 6], [6, 3, 5, 5]], [[3, 4, 1, 5], [1, 6, 3, 2], [3, 2, 3, 2], [3, 5, 7, 6], [7, 6, 3, 4], [3, 5, 3, 7]], [[2, 5, 2, 6], [2, 2, 7, 4], [7, 2, 6, 4], [6, 6, 2, 3], [2, 4, 7, 4], [7, 7, 7, 1]], [[3, 6, 2, 2], [2, 4, 4, 6], [4, 4, 4, 5], [4, 3, 1, 7], [1, 4, 4, 1], [4, 1, 7, 2]], [[6, 2, 5, 7], [5, 6, 3, 4], [3, 5, 3, 2], [3, 7, 7, 1], [7, 1, 2, 2], [2, 2, 7, 1]], [[2, 7, 1, 5], [1, 4, 3, 3], [3, 2, 1, 3], [1, 1, 7, 4], [7, 2, 5, 4], [5, 1, 5, 5]]]
S-7-6-6-276-NR,340.7000982761383,43082461,[[[3, 1, 2, 1], [2, 2, 4, 6], [4, 7, 7, 1], [7, 7, 1, 2], [1, 7, 4, 5], [4, 3, 3, 4]], [[3, 1, 4, 3], [4, 6, 2, 3], [2, 1, 6, 4], [6, 2, 5, 3], [5, 5, 1, 1], [1, 4, 1, 5]], [[7, 3, 4, 5], [4, 3, 5, 2], [5, 4, 6, 3], [6, 3, 1, 4], [1, 1, 3, 7], [3, 5, 4, 7]], [[2, 5, 7, 6], [7, 2, 6, 1], [6, 3, 4, 2], [4, 4, 5, 4], [5, 7, 5, 7], [5, 7, 7, 3]], [[4, 6, 2, 7], [2, 1, 4, 5], [4, 2, 5, 7], [5, 4, 7, 3], [7, 7, 6, 6], [6, 3, 3, 1]], [[2, 7, 7, 3], [7, 5, 4, 3], [4, 7, 1, 4], [1, 3, 4, 1], [4, 6, 7, 2], [7, 1, 6, 3]]]
slurmstepd: error: *** JOB 12944891 ON cdr547 CANCELLED AT 2018-10-30T03:35:29 DUE TO TIME LIMIT ***
S-7-6-6-278-NR,58.496763706207275,7395679,[[[3, 4, 7, 1], [7, 3, 2, 6], [2, 1, 4, 5], [4, 4, 5, 7], [5, 6, 5, 3], [5, 6, 4, 6]], [[3, 1, 1, 7], [1, 6, 6, 2], [6, 5, 6, 3], [6, 7, 5, 4], [5, 3, 3, 4], [3, 6, 2, 1]], [[4, 7, 2, 7], [2, 2, 5, 6], [5, 3, 1, 5], [1, 4, 4, 3], [4, 4, 2, 6], [2, 1, 5, 2]], [[2, 7, 4, 6], [4, 6, 2, 1], [2, 5, 2, 5], [2, 3, 6, 4], [6, 6, 5, 2], [5, 2, 3, 7]], [[3, 6, 7, 5], [7, 1, 7, 6], [7, 5, 1, 3], [1, 4, 1, 3], [1, 2, 2, 5], [2, 7, 7, 2]], [[3, 5, 2, 1], [2, 6, 4, 4], [4, 3, 4, 5], [4, 3, 6, 1], [6, 5, 3, 5], [3, 2, 4, 6]]]
S-7-6-6-26-NR,31.12392497062683,3823408,[[[6, 2, 7, 2], [7, 6, 7, 6], [7, 2, 7, 1], [7, 4, 6, 7], [6, 5, 2, 2], [2, 5, 1, 2]], [[2, 2, 2, 5], [2, 6, 4, 7], [4, 1, 7, 4], [7, 7, 3, 2], [3, 2, 7, 5], [7, 2, 7, 1]], [[7, 5, 1, 6], [1, 7, 3, 7], [3, 4, 5, 5], [5, 2, 1, 5], [1, 5, 1, 6], [1, 1, 4, 1]], [[1, 6, 4, 5], [4, 7, 6, 5], [6, 5, 3, 7], [3, 5, 3, 7], [3, 6, 6, 4], [6, 1, 6, 4]], [[6, 5, 7, 6], [7, 5, 2, 1], [2, 7, 3, 2], [3, 7, 5, 4], [5, 4, 7, 4], [7, 4, 5, 5]], [[5, 6, 5, 2], [5, 1, 2, 6], [2, 2, 1, 4], [1, 4, 1, 2], [1, 4, 1, 6], [1, 5, 4, 6]]]
S-7-6-6-279-NR,595.0352227687836,74545096,[[[4, 3, 6, 6], [6, 7, 6, 7], [6, 1, 7, 4], [7, 4, 5, 2], [5, 2, 4, 2], [4, 2, 3, 6]], [[1, 6, 5, 5], [5, 7, 6, 6], [6, 4, 3, 3], [3, 2, 1, 1], [1, 2, 3, 6], [3, 6, 3, 5]], [[5, 5, 6, 7], [6, 6, 4, 4], [4, 3, 5, 7], [5, 1, 7, 4], [7, 6, 6, 4], [6, 5, 2, 2]], [[2, 7, 1, 6], [1, 4, 4, 5], [4, 7, 3, 2], [3, 4, 4, 7], [4, 4, 2, 1], [2, 2, 4, 4]], [[7, 6, 5, 2], [5, 5, 2, 7], [2, 2, 2, 6], [2, 7, 5, 6], [5, 1, 5, 4], [5, 4, 1, 1]], [[6, 2, 7, 2], [7, 7, 4, 4], [4, 6, 4, 3], [4, 6, 2, 1], [2, 4, 6, 2], [6, 1, 5, 3]]]
S-7-6-6-280-NR,273.89968085289,34513211,[[[3, 4, 2, 6], [2, 6, 5, 7], [5, 6, 4, 7], [4, 1, 5, 6], [5, 6, 7, 4], [7, 3, 4, 6]], [[5, 6, 3, 3], [3, 7, 3, 6], [3, 7, 3, 5], [3, 6, 3, 1], [3, 4, 6, 5], [6, 6, 3, 1]], [[5, 3, 1, 4], [1, 6, 4, 6], [4, 5, 3, 2], [3, 1, 7, 4], [7, 5, 4, 7], [4, 1, 7, 7]], [[7, 4, 4, 6], [4, 6, 3, 3], [3, 2, 3, 5], [3, 4, 7, 6], [7, 7, 4, 4], [4, 7, 1, 7]], [[4, 6, 1, 7], [1, 3, 3, 2], [3, 5, 5, 4], [5, 6, 7, 7], [7, 4, 6, 5], [6, 7, 6, 1]], [[6, 7, 1, 1], [1, 2, 2, 5], [2, 4, 7, 6], [7, 7, 1, 2], [1, 5, 5, 7], [5, 1, 4, 4]]]
S-7-6-6-281-NR,182.96605825424194,22808688,[[[1, 3, 7, 1], [7, 3, 4, 3], [4, 1, 1, 4], [1, 4, 7, 4], [7, 5, 7, 5], [7, 4, 7, 5]], [[2, 1, 2, 6], [2, 3, 1, 2], [1, 4, 1, 6], [1, 4, 3, 5], [3, 5, 5, 7], [5, 5, 7, 4]], [[1, 6, 1, 3], [1, 2, 4, 2], [4, 6, 7, 6], [7, 5, 5, 3], [5, 7, 5, 2], [5, 4, 7, 4]], [[5, 3, 6, 7], [6, 2, 2, 4], [2, 6, 2, 7], [2, 3, 6, 6], [6, 2, 4, 5], [4, 4, 7, 4]], [[3, 7, 3, 7], [3, 4, 4, 1], [4, 7, 6, 1], [6, 6, 4, 6], [4, 5, 6, 6], [6, 4, 5, 4]], [[2, 7, 3, 1], [3, 1, 5, 4], [5, 1, 5, 1], [5, 6, 1, 5], [1, 6, 4, 6], [4, 4, 2, 2]]]
S-7-6-6-282-NR,1722.8999979496002,247143606,[[[6, 1, 6, 5], [6, 6, 4, 2], [4, 4, 5, 7], [5, 6, 3, 2], [3, 7, 6, 7], [6, 6, 4, 3]], [[3, 5, 6, 4], [6, 2, 3, 4], [3, 7, 4, 2], [4, 2, 3, 6], [3, 7, 4, 4], [4, 3, 2, 7]], [[1, 4, 3, 7], [3, 4, 2, 4], [2, 2, 2, 7], [2, 6, 1, 3], [1, 4, 6, 2], [6, 7, 1, 5]], [[2, 7, 7, 5], [7, 4, 3, 7], [3, 7, 5, 5], [5, 3, 3, 3], [3, 2, 2, 4], [2, 5, 3, 6]], [[5, 5, 3, 3], [3, 7, 5, 2], [5, 5, 2, 7], [2, 3, 6, 7], [6, 4, 3, 7], [3, 6, 5, 5]], [[3, 3, 4, 7], [4, 2, 3, 4], [3, 7, 3, 6], [3, 7, 7, 5], [7, 7, 2, 4], [2, 5, 6, 5]]]
S-7-6-6-283-NR,100.55175876617432,14264816,[[[6, 1, 4, 4], [4, 2, 4, 2], [4, 7, 3, 5], [3, 5, 3, 4], [3, 7, 2, 2], [2, 3, 7, 4]], [[4, 4, 5, 1], [5, 2, 2, 1], [2, 5, 7, 4], [7, 4, 2, 7], [2, 2, 1, 3], [1, 4, 6, 6]], [[6, 1, 2, 2], [2, 1, 5, 7], [5, 4, 2, 4], [2, 7, 2, 5], [2, 3, 1, 3], [1, 6, 4, 3]], [[4, 2, 3, 7], [3, 7, 4, 7], [4, 4, 5, 1], [5, 5, 5, 2], [5, 3, 6, 6], [6, 3, 2, 3]], [[6, 7, 3, 2], [3, 7, 2, 2], [2, 1, 7, 3], [7, 2, 7, 2], [7, 6, 7, 3], [7, 3, 5, 7]], [[2, 2, 3, 5], [3, 2, 2, 2], [2, 3, 7, 7], [7, 2, 6, 1], [6, 3, 5, 5], [5, 7, 2, 4]]]
S-7-6-6-284-NR,691.9042673110962,87481764,[[[1, 7, 2, 6], [2, 3, 3, 5], [3, 3, 7, 3], [7, 1, 7, 7], [7, 7, 2, 7], [2, 4, 3, 2]], [[7, 6, 4, 6], [4, 5, 3, 6], [3, 3, 4, 1], [4, 7, 7, 3], [7, 7, 7, 3], [7, 2, 5, 2]], [[7, 6, 3, 5], [3, 6, 5, 1], [5, 1, 1, 1], [1, 3, 4, 6], [4, 3, 2, 6], [2, 2, 2, 5]], [[4, 5, 3, 3], [3, 1, 4, 2], [4, 1, 2, 5], [2, 6, 4, 1], [4, 6, 7, 7], [7, 5, 2, 7]], [[2, 3, 5, 7], [5, 2, 3, 7], [3, 5, 2, 1], [2, 1, 1, 2], [1, 7, 7, 6], [7, 7, 1, 2]], [[3, 7, 5, 3], [5, 7, 7, 7], [7, 1, 6, 2], [6, 2, 4, 1], [4, 6, 4, 5], [4, 2, 7, 2]]]
S-7-6-6-285-NR,103.91412401199341,13090304,[[[5, 3, 1, 3], [1, 4, 6, 5], [6, 5, 3, 7], [3, 5, 2, 7], [2, 4, 7, 2], [7, 1, 3, 7]], [[3, 3, 1, 3], [1, 5, 1, 4], [1, 7, 4, 2], [4, 7, 6, 4], [6, 2, 7, 7], [7, 7, 4, 2]], [[7, 3, 6, 6], [6, 4, 1, 7], [1, 2, 4, 4], [4, 4, 5, 2], [5, 7, 6, 6], [6, 2, 4, 6]], [[1, 6, 4, 7], [4, 7, 3, 3], [3, 4, 4, 6], [4, 2, 2, 4], [2, 6, 3, 5], [3, 6, 3, 5]], [[4, 7, 7, 2], [7, 3, 3, 1], [3, 6, 2, 3], [2, 4, 2, 7], [2, 5, 5, 2], [5, 5, 7, 2]], [[2, 2, 2, 6], [2, 1, 1, 6], [1, 3, 7, 6], [7, 7, 3, 2], [3, 2, 1, 3], [1, 2, 4, 1]]]
S-7-6-6-286-NR,812.7015585899353,102479565,[[[4, 1, 7, 2], [7, 3, 2, 4], [2, 6, 5, 5], [5, 1, 6, 7], [6, 1, 7, 1], [7, 6, 4, 1]], [[4, 2, 1, 1], [1, 4, 4, 5], [4, 5, 6, 1], [6, 7, 2, 1], [2, 1, 7, 7], [7, 1, 4, 5]], [[2, 1, 4, 1], [4, 5, 5, 7], [5, 1, 3, 6], [3, 1, 1, 5], [1, 7, 5, 4], [5, 5, 5, 4]], [[6, 1, 4, 4], [4, 7, 3, 7], [3, 6, 4, 5], [4, 5, 3, 3], [3, 4, 2, 7], [2, 4, 3, 4]], [[7, 4, 7, 4], [7, 7, 7, 6], [7, 5, 6, 3], [6, 3, 1, 5], [1, 7, 6, 1], [6, 4, 6, 1]], [[7, 4, 3, 6], [3, 6, 3, 7], [3, 3, 4, 2], [4, 5, 4, 3], [4, 1, 1, 4], [1, 1, 7, 1]]]
S-7-6-6-287-NR,51.202183961868286,6362711,[[[5, 1, 7, 3], [7, 3, 6, 7], [6, 3, 4, 6], [4, 1, 2, 6], [2, 2, 2, 5], [2, 4, 5, 6]], [[5, 3, 4, 2], [4, 7, 7, 7], [7, 6, 5, 6], [5, 6, 4, 6], [4, 5, 3, 7], [3, 6, 5, 5]], [[2, 2, 4, 1], [4, 7, 2, 7], [2, 6, 1, 3], [1, 6, 5, 7], [5, 7, 5, 4], [5, 5, 1, 1]], [[2, 1, 3, 3], [3, 7, 5, 7], [5, 3, 6, 5], [6, 7, 3, 1], [3, 4, 6, 4], [6, 1, 7, 3]], [[7, 3, 6, 5], [6, 7, 4, 4], [4, 5, 3, 6], [3, 1, 3, 6], [3, 4, 5, 5], [5, 3, 3, 2]], [[3, 5, 6, 2], [6, 4, 4, 4], [4, 6, 3, 6], [3, 6, 1, 1], [1, 5, 2, 1], [2, 2, 5, 5]]]
S-7-6-6-288-NR,455.0284926891327,56794169,[[[7, 3, 5, 7], [5, 4, 7, 1], [7, 7, 7, 3], [7, 6, 3, 2], [3, 4, 4, 5], [4, 4, 1, 3]], [[5, 7, 2, 4], [2, 1, 4, 6], [4, 3, 4, 7], [4, 2, 2, 2], [2, 5, 5, 2], [5, 3, 4, 4]], [[6, 4, 1, 5], [1, 6, 6, 3], [6, 7, 1, 1], [1, 2, 2, 6], [2, 2, 5, 6], [5, 4, 6, 2]], [[1, 5, 4, 7], [4, 3, 1, 1], [1, 1, 2, 3], [2, 6, 4, 5], [4, 6, 5, 6], [5, 2, 4, 5]], [[5, 7, 4, 3], [4, 1, 7, 4], [7, 3, 3, 7], [3, 5, 1, 4], [1, 6, 3, 1], [3, 5, 7, 6]], [[4, 3, 2, 2], [2, 4, 5, 4], [5, 7, 7, 2], [7, 4, 6, 4], [6, 1, 2, 6], [2, 6, 7, 3]]]
S-7-6-6-27-NR,424.33685207366943,52173619,[[[6, 4, 6, 5], [6, 6, 6, 1], [6, 3, 5, 7], [5, 3, 4, 7], [4, 2, 4, 6], [4, 1, 1, 1]], [[3, 5, 6, 4], [6, 1, 3, 1], [3, 7, 7, 7], [7, 7, 6, 4], [6, 6, 3, 2], [3, 1, 7, 5]], [[5, 4, 3, 5], [3, 1, 6, 2], [6, 7, 6, 7], [6, 4, 5, 2], [5, 2, 1, 4], [1, 5, 3, 7]], [[3, 5, 3, 6], [3, 2, 7, 1], [7, 7, 7, 6], [7, 2, 5, 1], [5, 4, 2, 4], [2, 7, 3, 6]], [[7, 6, 2, 3], [2, 1, 5, 1], [5, 6, 2, 6], [2, 1, 1, 4], [1, 4, 7, 2], [7, 6, 7, 3]], [[4, 3, 5, 2], [5, 1, 5, 2], [5, 6, 4, 2], [4, 4, 1, 4], [1, 2, 3, 7], [3, 3, 1, 6]]]
S-7-6-6-289-NR,442.3903224468231,54925862,[[[7, 7, 7, 4], [7, 3, 2, 6], [2, 7, 6, 1], [6, 6, 2, 1], [2, 2, 1, 1], [1, 1, 4, 6]], [[1, 4, 2, 5], [2, 6, 5, 1], [5, 1, 5, 4], [5, 1, 1, 7], [1, 1, 2, 2], [2, 6, 7, 5]], [[1, 5, 1, 4], [1, 1, 2, 5], [2, 4, 7, 5], [7, 7, 7, 2], [7, 2, 4, 4], [4, 5, 4, 3]], [[6, 4, 4, 1], [4, 5, 7, 2], [7, 5, 3, 7], [3, 2, 5, 1], [5, 4, 2, 2], [2, 3, 4, 1]], [[1, 1, 4, 2], [4, 2, 3, 6], [3, 7, 2, 6], [2, 1, 1, 3], [1, 2, 5, 6], [5, 1, 4, 4]], [[4, 2, 6, 7], [6, 6, 1, 1], [1, 6, 3, 4], [3, 3, 5, 1], [5, 6, 7, 5], [7, 4, 7, 6]]]
S-7-6-6-290-NR,549.4604783058167,68799889,[[[5, 3, 2, 4], [2, 4, 3, 2], [3, 5, 7, 5], [7, 1, 5, 7], [5, 2, 5, 6], [5, 2, 1, 7]], [[5, 4, 4, 2], [4, 2, 5, 3], [5, 5, 6, 3], [6, 7, 3, 5], [3, 6, 7, 6], [7, 7, 4, 5]], [[1, 2, 3, 7], [3, 3, 2, 3], [2, 3, 1, 5], [1, 5, 4, 2], [4, 6, 6, 5], [6, 5, 1, 3]], [[1, 7, 7, 1], [7, 3, 6, 2], [6, 5, 1, 4], [1, 2, 5, 1], [5, 5, 1, 4], [1, 3, 7, 3]], [[6, 1, 6, 6], [6, 2, 2, 6], [2, 4, 6, 7], [6, 1, 1, 6], [1, 4, 1, 3], [1, 3, 7, 7]], [[6, 6, 6, 5], [6, 6, 3, 7], [3, 7, 1, 4], [1, 6, 4, 3], [4, 3, 6, 4], [6, 7, 1, 3]]]
S-7-6-6-291-NR,126.10369086265564,15650842,[[[6, 4, 6, 5], [6, 6, 3, 3], [3, 6, 4, 1], [4, 5, 2, 6], [2, 7, 7, 6], [7, 1, 4, 7]], [[6, 5, 5, 2], [5, 3, 3, 1], [3, 1, 6, 3], [6, 6, 1, 4], [1, 6, 1, 2], [1, 7, 6, 2]], [[5, 2, 2, 7], [2, 1, 3, 7], [3, 3, 1, 5], [1, 4, 5, 6], [5, 2, 5, 7], [5, 2, 4, 2]], [[1, 7, 1, 7], [1, 7, 4, 3], [4, 5, 7, 6], [7, 6, 1, 6], [1, 7, 4, 5], [4, 2, 6, 2]], [[5, 7, 1, 2], [1, 3, 7, 2], [7, 6, 7, 4], [7, 6, 7, 1], [7, 5, 7, 4], [7, 2, 3, 2]], [[6, 2, 5, 7], [5, 2, 6, 2], [6, 4, 1, 3], [1, 1, 7, 5], [7, 4, 7, 7], [7, 2, 7, 6]]]
S-7-6-6-292-NR,112.81469440460205,14078016,[[[7, 2, 5, 4], [5, 7, 2, 2], [2, 3, 6, 4], [6, 2, 5, 1], [5, 6, 7, 6], [7, 7, 3, 6]], [[2, 4, 5, 2], [5, 2, 1, 3], [1, 4, 2, 1], [2, 1, 6, 5], [6, 6, 3, 2], [3, 6, 5, 7]], [[5, 2, 2, 5], [2, 3, 3, 6], [3, 1, 7, 5], [7, 5, 7, 3], [7, 2, 4, 7], [4, 7, 3, 1]], [[3, 5, 7, 1], [7, 6, 7, 4], [7, 5, 7, 1], [7, 3, 4, 7], [4, 7, 1, 4], [1, 1, 7, 5]], [[2, 1, 7, 3], [7, 4, 5, 2], [5, 1, 3, 1], [3, 7, 6, 5], [6, 4, 1, 4], [1, 5, 6, 5]], [[4, 3, 2, 6], [2, 2, 7, 6], [7, 1, 4, 1], [4, 5, 7, 1], [7, 4, 1, 1], [1, 5, 5, 7]]]
S-7-6-6-293-NR,105.38561820983887,13245008,[[[4, 4, 6, 5], [6, 1, 5, 1], [5, 2, 2, 7], [2, 5, 4, 2], [4, 5, 5, 4], [5, 4, 1, 1]], [[4, 5, 3, 5], [3, 1, 3, 5], [3, 7, 7, 2], [7, 2, 6, 7], [6, 4, 4, 2], [4, 1, 3, 6]], [[5, 5, 5, 2], [5, 5, 6, 2], [6, 2, 7, 7], [7, 7, 6, 2], [6, 2, 1, 6], [1, 6, 7, 3]], [[7, 2, 1, 5], [1, 2, 2, 4], [2, 7, 2, 3], [2, 2, 2, 2], [2, 6, 3, 4], [3, 3, 6, 6]], [[2, 5, 1, 1], [1, 4, 1, 4], [1, 3, 3, 1], [3, 2, 3, 6], [3, 4, 6, 5], [6, 6, 1, 3]], [[7, 1, 1, 7], [1, 4, 4, 2], [4, 1, 3, 7], [3, 6, 5, 4], [5, 5, 6, 1], [6, 3, 6, 1]]]
S-7-6-6-294-NR,2347.6560459136963,288672666,[[[2, 1, 5, 5], [5, 4, 5, 7], [5, 2, 3, 3], [3, 6, 3, 3], [3, 1, 4, 4], [4, 4, 6, 2]], [[5, 5, 2, 2], [2, 7, 7, 5], [7, 3, 7, 2], [7, 3, 4, 3], [4, 4, 2, 5], [2, 2, 5, 3]], [[7, 2, 6, 3], [6, 5, 2, 6], [2, 2, 4, 3], [4, 3, 2, 3], [2, 5, 4, 2], [4, 3, 4, 3]], [[4, 3, 7, 4], [7, 6, 5, 7], [5, 3, 7, 2], [7, 3, 6, 1], [6, 2, 1, 5], [1, 3, 7, 7]], [[6, 4, 5, 4], [5, 7, 4, 3], [4, 2, 2, 2], [2, 1, 7, 7], [7, 5, 4, 4], [4, 7, 4, 1]], [[3, 4, 3, 2], [3, 3, 5, 5], [5, 2, 7, 2], [7, 7, 7, 3], [7, 4, 7, 3], [7, 1, 4, 3]]]
S-7-6-6-295-NR,577.5819892883301,72200742,[[[7, 7, 6, 1], [6, 3, 7, 2], [7, 7, 4, 4], [4, 6, 7, 2], [7, 4, 5, 4], [5, 3, 7, 1]], [[5, 1, 1, 5], [1, 2, 6, 2], [6, 4, 3, 7], [3, 2, 3, 2], [3, 4, 1, 7], [1, 1, 6, 1]], [[4, 5, 7, 2], [7, 2, 7, 1], [7, 7, 5, 4], [5, 2, 3, 3], [3, 7, 2, 2], [2, 1, 1, 1]], [[3, 2, 4, 4], [4, 1, 2, 2], [2, 4, 7, 3], [7, 3, 1, 5], [1, 2, 4, 6], [4, 1, 2, 7]], [[6, 4, 5, 2], [5, 2, 3, 5], [3, 3, 3, 2], [3, 5, 4, 1], [4, 6, 5, 5], [5, 7, 7, 7]], [[1, 2, 7, 2], [7, 5, 7, 7], [7, 2, 1, 2], [1, 1, 2, 6], [2, 5, 1, 3], [1, 7, 3, 4]]]
S-7-6-6-296-NR,450.01739859580994,56593711,[[[1, 3, 6, 7], [6, 3, 5, 3], [5, 5, 2, 7], [2, 6, 5, 2], [5, 1, 6, 1], [6, 6, 7, 2]], [[5, 7, 2, 5], [2, 3, 4, 4], [4, 7, 3, 7], [3, 2, 6, 5], [6, 1, 7, 7], [7, 2, 4, 7]], [[2, 5, 2, 5], [2, 4, 3, 5], [3, 7, 3, 1], [3, 5, 5, 4], [5, 7, 7, 7], [7, 7, 7, 6]], [[1, 5, 5, 5], [5, 5, 6, 3], [6, 1, 6, 4], [6, 4, 3, 4], [3, 7, 5, 5], [5, 6, 7, 3]], [[1, 5, 3, 2], [3, 3, 3, 1], [3, 4, 7, 2], [7, 4, 3, 5], [3, 5, 1, 1], [1, 3, 3, 1]], [[6, 2, 5, 7], [5, 1, 1, 4], [1, 2, 5, 6], [5, 5, 4, 7], [4, 1, 5, 2], [5, 1, 1, 2]]]
S-7-6-6-297-NR,221.15999460220337,27666993,[[[5, 3, 4, 5], [4, 6, 5, 7], [5, 4, 6, 3], [6, 1, 1, 2], [1, 6, 3, 2], [3, 3, 7, 4]], [[1, 5, 5, 6], [5, 7, 2, 5], [2, 3, 6, 7], [6, 2, 5, 6], [5, 2, 4, 3], [4, 4, 1, 4]], [[2, 6, 1, 4], [1, 5, 5, 2], [5, 7, 3, 7], [3, 6, 2, 4], [2, 3, 3, 2], [3, 4, 1, 6]], [[2, 4, 5, 4], [5, 2, 5, 5], [5, 7, 3, 6], [3, 4, 6, 7], [6, 2, 4, 6], [4, 6, 4, 6]], [[4, 4, 3, 5], [3, 5, 5, 2], [5, 6, 5, 1], [5, 7, 6, 3], [6, 6, 2, 4], [2, 6, 3, 4]], [[4, 5, 1, 7], [1, 2, 1, 6], [1, 1, 6, 4], [6, 3, 4, 4], [4, 4, 4, 3], [4, 4, 3, 5]]]
